order_id,billing1_location,billing1_location_type,billing1_viewport,billing2_location,billing2_location_type,billing2_viewport,shipping1_location,shipping1_location_type,shipping1_viewport,shipping2_location,shipping2_location_type,shipping2_viewport
147557,"{'lat': 23.7918043, 'lng': 90.4081581}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7935173, 'lng': 90.4094492802915}, 'southwest': {'lat': 23.7902643, 'lng': 90.40675131970848}}",_,_,_,"{'lat': 23.7918043, 'lng': 90.4081581}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7935173, 'lng': 90.4094492802915}, 'southwest': {'lat': 23.7902643, 'lng': 90.40675131970848}}",_,_,_
147558,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147561,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147562,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147563,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
147564,"{'lat': 23.8207626, 'lng': 90.4380999}",ROOFTOP,"{'northeast': {'lat': 23.8221115802915, 'lng': 90.4394488802915}, 'southwest': {'lat': 23.8194136197085, 'lng': 90.43675091970849}}",_,_,_,"{'lat': 23.8207626, 'lng': 90.4380999}",ROOFTOP,"{'northeast': {'lat': 23.8221115802915, 'lng': 90.4394488802915}, 'southwest': {'lat': 23.8194136197085, 'lng': 90.43675091970849}}",_,_,_
147566,_,_,_,_,_,_,_,_,_,_,_,_
147567,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147569,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
147570,_,_,_,_,_,_,_,_,_,_,_,_
147571,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147572,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_
147573,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147574,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
147576,_,_,_,_,_,_,_,_,_,_,_,_
147578,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
147581,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147582,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
147583,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147584,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147585,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147586,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
147587,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
147588,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
147589,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147590,"{'lat': 23.8617302, 'lng': 90.3962188}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8632191302915, 'lng': 90.3987509}, 'southwest': {'lat': 23.86052116970849, 'lng': 90.3939666}}",_,_,_,"{'lat': 23.8617302, 'lng': 90.3962188}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8632191302915, 'lng': 90.3987509}, 'southwest': {'lat': 23.86052116970849, 'lng': 90.3939666}}",_,_,_
147591,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147594,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147595,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_
147597,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
147599,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
147601,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
147602,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147603,"{'lat': 23.8229657, 'lng': 90.4336123}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8236615, 'lng': 90.4362354}, 'southwest': {'lat': 23.8206787, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.8229657, 'lng': 90.4336123}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8236615, 'lng': 90.4362354}, 'southwest': {'lat': 23.8206787, 'lng': 90.4313729}}",_,_,_
147604,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147606,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147608,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
147610,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
147612,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}",_,_,_,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}",_,_,_
147613,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147614,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
147615,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147616,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147617,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
147618,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
147619,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
147621,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
147622,_,_,_,_,_,_,_,_,_,_,_,_
147624,"{'lat': 23.8189276, 'lng': 90.4379135}",ROOFTOP,"{'northeast': {'lat': 23.8202883802915, 'lng': 90.43926138029151}, 'southwest': {'lat': 23.8175904197085, 'lng': 90.43656341970849}}",_,_,_,"{'lat': 23.8189276, 'lng': 90.4379135}",ROOFTOP,"{'northeast': {'lat': 23.8202883802915, 'lng': 90.43926138029151}, 'southwest': {'lat': 23.8175904197085, 'lng': 90.43656341970849}}",_,_,_
147626,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147627,"{'lat': 23.8229657, 'lng': 90.4336123}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8236615, 'lng': 90.4362354}, 'southwest': {'lat': 23.8206787, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.8229657, 'lng': 90.4336123}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8236615, 'lng': 90.4362354}, 'southwest': {'lat': 23.8206787, 'lng': 90.4313729}}",_,_,_
147628,_,_,_,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}",_,_,_,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}"
147629,"{'lat': 23.8233374, 'lng': 90.4335797}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8246395302915, 'lng': 90.4361617}, 'southwest': {'lat': 23.8219415697085, 'lng': 90.43152030000002}}",_,_,_,"{'lat': 23.8233374, 'lng': 90.4335797}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8246395302915, 'lng': 90.4361617}, 'southwest': {'lat': 23.8219415697085, 'lng': 90.43152030000002}}",_,_,_
147630,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
147631,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
147632,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
147633,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147636,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
147638,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147640,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
147641,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
147644,"{'lat': 23.8202628, 'lng': 90.4380388}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216756802915, 'lng': 90.4416179}, 'southwest': {'lat': 23.8189777197085, 'lng': 90.4361517}}",_,_,_,"{'lat': 23.8202628, 'lng': 90.4380388}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216756802915, 'lng': 90.4416179}, 'southwest': {'lat': 23.8189777197085, 'lng': 90.4361517}}",_,_,_
147645,"{'lat': 23.8739045, 'lng': 90.3954232}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8751734802915, 'lng': 90.3967699302915}, 'southwest': {'lat': 23.8724755197085, 'lng': 90.39407196970849}}",_,_,_,"{'lat': 23.8739045, 'lng': 90.3954232}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8751734802915, 'lng': 90.3967699302915}, 'southwest': {'lat': 23.8724755197085, 'lng': 90.39407196970849}}",_,_,_
